Actual,Predicted,Confidence
AFIB,Normal,0.5075
AFIB,Normal,0.5461
AFIB,Normal,0.5155
AFIB,Normal,0.5218
AFIB,Normal,0.5185
AFIB,Normal,0.524
AFIB,Normal,0.5115
AFIB,Normal,0.5589
AFIB,Normal,0.5231
AFIB,Normal,0.5901
AFIB,Normal,0.5982
AFIB,Normal,0.5333
AFIB,Normal,0.5859
AFIB,Normal,0.5578
AFIB,Normal,0.5641
AFIB,Normal,0.5477
AFIB,Normal,0.5001
AFIB,Normal,0.5342
AFIB,Normal,0.516
AFIB,Normal,0.6174
AFIB,Normal,0.6193
AFIB,Normal,0.6474
AFIB,Normal,0.6422
AFIB,Normal,0.6793
AFIB,Normal,0.6137
AFIB,Normal,0.5958
AFIB,Normal,0.5783
AFIB,Normal,0.5306
AFIB,Normal,0.5843
AFIB,Normal,0.5602
AFIB,Normal,0.5768
AFIB,Normal,0.6087
AFIB,Normal,0.5237
AFIB,Normal,0.5091
AFIB,Normal,0.598
AFIB,Normal,0.6088
AFIB,Normal,0.6328
AFIB,Normal,0.5062
AFIB,Normal,0.5076
AFIB,Normal,0.5188
AFIB,Normal,0.5075
AFIB,Normal,0.5838
AFIB,Normal,0.6271
AFIB,Normal,0.5455
AFIB,Normal,0.5361
AFIB,Normal,0.6776
AFIB,Normal,0.6612
AFIB,Normal,0.627
AFIB,Normal,0.5962
AFIB,Normal,0.5952
AFIB,Normal,0.547
AFIB,Normal,0.5124
AFIB,Normal,0.5906
AFIB,Normal,0.5122
AFIB,Normal,0.5073
AFIB,Normal,0.5357
AFIB,Normal,0.5343
AFIB,Normal,0.5386
AFIB,Normal,0.6112
AFIB,Normal,0.5419
AFIB,Normal,0.5457
AFIB,Normal,0.6185
AFIB,Normal,0.5482
AFIB,Normal,0.6151
AFIB,Normal,0.5101
AFIB,Normal,0.5801
AFIB,Normal,0.7271
AFIB,Normal,0.7464
AFIB,Normal,0.5236
AFIB,Normal,0.5067
AFIB,Normal,0.6339
AFIB,Normal,0.8592
AFIB,Normal,0.9217
AFIB,Normal,0.9209
AFIB,Normal,0.7367
AFIB,Normal,0.5619
AFIB,Normal,0.5062
AFIB,Normal,0.5339
AFIB,Normal,0.7727
AFIB,Normal,0.8411
AFIB,Normal,0.9159
AFIB,Normal,0.7024
AFIB,Normal,0.5331
AFIB,Normal,0.7804
AFIB,Normal,0.6869
AFIB,Normal,0.7051
AFIB,Normal,0.7459
AFIB,Normal,0.5792
AFIB,Normal,0.5719
AFIB,Normal,0.5381
AFIB,Normal,0.5367
AFIB,Normal,0.5732
AFIB,Normal,0.5986
AFIB,Normal,0.5607
AFIB,Normal,0.5237
AFIB,Normal,0.5095
AFIB,Normal,0.615
AFIB,Normal,0.5657
AFIB,Normal,0.5512
AFIB,Normal,0.5031
AFIB,Normal,0.6078
AFIB,Normal,0.5626
AFIB,Normal,0.6056
AFIB,Normal,0.5124
AFIB,Normal,0.5158
AFIB,Normal,0.524
AFIB,Normal,0.5775
AFIB,Normal,0.5085
AFIB,Normal,0.5756
AFIB,Normal,0.5387
AFIB,Normal,0.598
AFIB,Normal,0.5203
AFIB,Normal,0.5054
AFIB,Normal,0.6299
AFIB,Normal,0.54
AFIB,Normal,0.5248
AFIB,Normal,0.5689
AFIB,Normal,0.5423
AFIB,Normal,0.5131
AFIB,Normal,0.5454
AFIB,Normal,0.5161
AFIB,Normal,0.5126
AFIB,Normal,0.5899
AFIB,Normal,0.5068
AFIB,Normal,0.56
AFIB,Normal,0.5184
AFIB,Normal,0.5667
AFIB,Normal,0.5206
AFIB,Normal,0.5759
AFIB,Normal,0.5143
AFIB,Normal,0.5038
AFIB,Normal,0.5123
AFIB,Normal,0.5278
AFIB,Normal,0.6169
AFIB,Normal,0.576
AFIB,Normal,0.5939
AFIB,Normal,0.5248
AFIB,Normal,0.5946
AFIB,Normal,0.527
AFIB,Normal,0.5155
AFIB,Normal,0.5099
AFIB,Normal,0.5057
AFIB,Normal,0.5857
AFIB,Normal,0.5819
AFIB,Normal,0.5263
AFIB,Normal,0.5811
AFIB,Normal,0.5065
AFIB,Normal,0.5039
AFIB,Normal,0.5346
AFIB,Normal,0.5309
AFIB,Normal,0.5061
AFIB,Normal,0.5368
AFIB,Normal,0.5133
AFIB,Normal,0.5264
AFIB,Normal,0.5153
AFIB,Normal,0.5356
AFIB,Normal,0.5174
AFIB,Normal,0.5024
AFIB,Normal,0.5534
AFIB,Normal,0.5389
AFIB,Normal,0.5374
AFIB,Normal,0.5088
AFIB,Normal,0.5373
AFIB,Normal,0.5633
AFIB,Normal,0.5048
AFIB,Normal,0.5008
AFIB,Normal,0.504
Normal,AFIB,0.5014
AFIB,Normal,0.5331
AFIB,Normal,0.5294
AFIB,Normal,0.5265
AFIB,Normal,0.5385
AFIB,Normal,0.5208
AFIB,Normal,0.5265
AFIB,Normal,0.5367
AFIB,Normal,0.5483
AFIB,Normal,0.5573
AFIB,Normal,0.5358
AFIB,Normal,0.5398
AFIB,Normal,0.5372
AFIB,Normal,0.5529
AFIB,Normal,0.5281
AFIB,Normal,0.5433
AFIB,Normal,0.574
AFIB,Normal,0.5747
AFIB,Normal,0.5356
AFIB,Normal,0.5374
AFIB,Normal,0.5343
AFIB,Normal,0.5497
AFIB,Normal,0.557
AFIB,Normal,0.5214
AFIB,Normal,0.5362
AFIB,Normal,0.5455
AFIB,Normal,0.5098
AFIB,Normal,0.5099
AFIB,Normal,0.5098
AFIB,Normal,0.5274
AFIB,Normal,0.5416
AFIB,Normal,0.5266
AFIB,Normal,0.507
AFIB,Normal,0.5049
AFIB,Normal,0.511
AFIB,Normal,0.5063
AFIB,Normal,0.5015
AFIB,Normal,0.5324
AFIB,Normal,0.5277
AFIB,Normal,0.591
AFIB,Normal,0.5546
AFIB,Normal,0.534
AFIB,Normal,0.5384
AFIB,Normal,0.5542
AFIB,Normal,0.5356
AFIB,Normal,0.512
AFIB,Normal,0.5559
AFIB,Normal,0.5005
AFIB,Normal,0.5023
AFIB,Normal,0.5202
AFIB,Normal,0.5089
AFIB,Normal,0.5167
AFIB,Normal,0.5247
AFIB,Normal,0.5191
Normal,AFIB,0.552
Normal,AFIB,0.5468
Normal,AFIB,0.5329
Normal,AFIB,0.5347
Normal,AFIB,0.5203
Normal,AFIB,0.5024
Normal,AFIB,0.5182
Normal,AFIB,0.5009
Normal,AFIB,0.5104
Normal,AFIB,0.5047
AFIB,Normal,0.5455
AFIB,Normal,0.5468
AFIB,Normal,0.5363
AFIB,Normal,0.5795
AFIB,Normal,0.5633
AFIB,Normal,0.5128
AFIB,Normal,0.5055
AFIB,Normal,0.5169
AFIB,Normal,0.5068
AFIB,Normal,0.5337
AFIB,Normal,0.5312
Normal,AFIB,0.5128
Normal,AFIB,0.5011
Normal,AFIB,0.5032
Normal,AFIB,0.5037
Normal,AFIB,0.5076
Normal,AFIB,0.5556
Normal,AFIB,0.5171
Normal,AFIB,0.5047
AFIB,Normal,0.5514
Normal,AFIB,0.5356
Normal,AFIB,0.5356
Normal,AFIB,0.54
Normal,AFIB,0.5324
Normal,AFIB,0.5014
Normal,AFIB,0.5005
Normal,AFIB,0.5023
Normal,AFIB,0.5344
Normal,AFIB,0.5029
Normal,AFIB,0.5037
Normal,AFIB,0.503
AFIB,Normal,0.5419
AFIB,Normal,0.5529
AFIB,Normal,0.5323
AFIB,Normal,0.5046
AFIB,Normal,0.5732
AFIB,Normal,0.5661
AFIB,Normal,0.5535
AFIB,Normal,0.5215
AFIB,Normal,0.5307
AFIB,Normal,0.5378
AFIB,Normal,0.5656
AFIB,Normal,0.5562
AFIB,Normal,0.5355
AFIB,Normal,0.5486
Normal,AFIB,0.5045
Normal,AFIB,0.5005
Normal,AFIB,0.5208
AFIB,Normal,0.5013
AFIB,Normal,0.5257
AFIB,Normal,0.5101
AFIB,Normal,0.5296
AFIB,Normal,0.5743
Normal,AFIB,0.5214
Normal,AFIB,0.5157
Normal,AFIB,0.512
Normal,AFIB,0.5379
Normal,AFIB,0.5274
Normal,AFIB,0.5361
Normal,AFIB,0.5054
Normal,AFIB,0.5441
Normal,AFIB,0.5366
Normal,AFIB,0.5246
AFIB,Normal,0.5058
AFIB,Normal,0.5251
AFIB,Normal,0.5205
AFIB,Normal,0.5442
AFIB,Normal,0.5082
AFIB,Normal,0.5097
AFIB,Normal,0.5179
AFIB,Normal,0.5238
AFIB,Normal,0.5189
AFIB,Normal,0.5057
AFIB,Normal,0.5132
AFIB,Normal,0.5108
AFIB,Normal,0.5165
AFIB,Normal,0.5575
AFIB,Normal,0.5012
AFIB,Normal,0.5098
AFIB,Normal,0.5221
AFIB,Normal,0.5135
AFIB,Normal,0.523
AFIB,Normal,0.5286
AFIB,Normal,0.5015
AFIB,Normal,0.51
AFIB,Normal,0.506
AFIB,Normal,0.5016
AFIB,Normal,0.5331
AFIB,Normal,0.5216
AFIB,Normal,0.5207
AFIB,Normal,0.518
AFIB,Normal,0.5007
AFIB,Normal,0.503
AFIB,Normal,0.5088
AFIB,Normal,0.5139
AFIB,Normal,0.543
AFIB,Normal,0.5287
AFIB,Normal,0.5211
AFIB,Normal,0.5174
AFIB,Normal,0.5146
AFIB,Normal,0.5135
AFIB,Normal,0.5096
AFIB,Normal,0.5146
AFIB,Normal,0.5116
AFIB,Normal,0.5304
AFIB,Normal,0.553
AFIB,Normal,0.5085
AFIB,Normal,0.5126
AFIB,Normal,0.5549
AFIB,Normal,0.5261
AFIB,Normal,0.5024
AFIB,Normal,0.5077
AFIB,Normal,0.5071
AFIB,Normal,0.5231
AFIB,Normal,0.5534
AFIB,Normal,0.532
AFIB,Normal,0.5169
AFIB,Normal,0.5219
AFIB,Normal,0.5399
AFIB,Normal,0.5344
AFIB,Normal,0.5243
AFIB,Normal,0.5137
AFIB,Normal,0.536
AFIB,Normal,0.5328
AFIB,Normal,0.5176
AFIB,Normal,0.509
AFIB,Normal,0.5008
AFIB,Normal,0.5081
AFIB,Normal,0.5324
AFIB,Normal,0.5469
AFIB,Normal,0.518
AFIB,Normal,0.5199
AFIB,Normal,0.543
AFIB,Normal,0.5194
AFIB,Normal,0.5169
AFIB,Normal,0.5136
AFIB,Normal,0.5804
AFIB,Normal,0.561
AFIB,Normal,0.5246
AFIB,Normal,0.527
AFIB,Normal,0.5014
AFIB,Normal,0.5135
AFIB,Normal,0.525
AFIB,Normal,0.5119
AFIB,Normal,0.5263
AFIB,Normal,0.5364
AFIB,Normal,0.5094
AFIB,Normal,0.5063
AFIB,Normal,0.521
AFIB,Normal,0.5426
AFIB,Normal,0.5407
AFIB,Normal,0.5163
AFIB,Normal,0.5203
AFIB,Normal,0.5238
AFIB,Normal,0.5291
AFIB,Normal,0.5643
AFIB,Normal,0.5266
AFIB,Normal,0.5345
AFIB,Normal,0.5509
AFIB,Normal,0.5394
AFIB,Normal,0.5361
AFIB,Normal,0.5169
AFIB,Normal,0.5201
AFIB,Normal,0.5289
AFIB,Normal,0.504
AFIB,Normal,0.5258
AFIB,Normal,0.5326
AFIB,Normal,0.54
AFIB,Normal,0.5307
AFIB,Normal,0.5436
AFIB,Normal,0.5015
AFIB,Normal,0.5021
AFIB,Normal,0.5274
AFIB,Normal,0.532
AFIB,Normal,0.5107
AFIB,Normal,0.5014
AFIB,Normal,0.5433
AFIB,Normal,0.5562
AFIB,Normal,0.5026
AFIB,Normal,0.5243
AFIB,Normal,0.5267
AFIB,Normal,0.5114
AFIB,Normal,0.5012
AFIB,Normal,0.5154
AFIB,Normal,0.5843
AFIB,Normal,0.5856
AFIB,Normal,0.5486
AFIB,Normal,0.5358
AFIB,Normal,0.5239
AFIB,Normal,0.5273
AFIB,Normal,0.5364
AFIB,Normal,0.5091
AFIB,Normal,0.5351
AFIB,Normal,0.5674
AFIB,Normal,0.5232
AFIB,Normal,0.521
AFIB,Normal,0.5342
AFIB,Normal,0.5259
AFIB,Normal,0.5329
AFIB,Normal,0.5721
AFIB,Normal,0.5152
AFIB,Normal,0.5094
AFIB,Normal,0.5032
AFIB,Normal,0.551
AFIB,Normal,0.5394
AFIB,Normal,0.5052
AFIB,Normal,0.5411
AFIB,Normal,0.5289
AFIB,Normal,0.5276
AFIB,Normal,0.516
AFIB,Normal,0.5344
AFIB,Normal,0.531
AFIB,Normal,0.5229
AFIB,Normal,0.5314
AFIB,Normal,0.5288
AFIB,Normal,0.5004
AFIB,Normal,0.5331
AFIB,Normal,0.5269
AFIB,Normal,0.5349
AFIB,Normal,0.5659
AFIB,Normal,0.5552
AFIB,Normal,0.5442
AFIB,Normal,0.5137
AFIB,Normal,0.5125
AFIB,Normal,0.5072
AFIB,Normal,0.5086
AFIB,Normal,0.5275
AFIB,Normal,0.5403
AFIB,Normal,0.5642
AFIB,Normal,0.5543
AFIB,Normal,0.5224
AFIB,Normal,0.5385
AFIB,Normal,0.566
AFIB,Normal,0.5272
AFIB,Normal,0.5294
AFIB,Normal,0.5386
AFIB,Normal,0.5343
AFIB,Normal,0.5451
AFIB,Normal,0.531
AFIB,Normal,0.5206
AFIB,Normal,0.52
AFIB,Normal,0.5174
AFIB,Normal,0.5317
AFIB,Normal,0.5227
AFIB,Normal,0.5265
AFIB,Normal,0.504
AFIB,Normal,0.5079
AFIB,Normal,0.5091
AFIB,Normal,0.5132
AFIB,Normal,0.5023
AFIB,Normal,0.5128
AFIB,Normal,0.5082
AFIB,Normal,0.5238
AFIB,Normal,0.5332
AFIB,Normal,0.52
AFIB,Normal,0.5056
AFIB,Normal,0.5277
AFIB,Normal,0.521
AFIB,Normal,0.5101
AFIB,Normal,0.5439
Normal,AFIB,0.5957
Normal,AFIB,0.6181
Normal,AFIB,0.5009
AFIB,Normal,0.519
AFIB,Normal,0.572
AFIB,Normal,0.5401
AFIB,Normal,0.5244
AFIB,Normal,0.5343
AFIB,Normal,0.5108
AFIB,Normal,0.5274
AFIB,Normal,0.5071
AFIB,Normal,0.5225
AFIB,Normal,0.54
AFIB,Normal,0.5407
AFIB,Normal,0.5288
AFIB,Normal,0.5349
AFIB,Normal,0.5332
AFIB,Normal,0.5163
AFIB,Normal,0.529
AFIB,Normal,0.5247
AFIB,Normal,0.5029
AFIB,Normal,0.5321
AFIB,Normal,0.5518
AFIB,Normal,0.5282
AFIB,Normal,0.5035
AFIB,Normal,0.5512
AFIB,Normal,0.5786
AFIB,Normal,0.5358
AFIB,Normal,0.517
AFIB,Normal,0.5118
AFIB,Normal,0.5238
AFIB,Normal,0.54
AFIB,Normal,0.5066
AFIB,Normal,0.5571
AFIB,Normal,0.5432
AFIB,Normal,0.5335
AFIB,Normal,0.5201
AFIB,Normal,0.5049
AFIB,Normal,0.5175
AFIB,Normal,0.5248
AFIB,Normal,0.5149
AFIB,Normal,0.5276
AFIB,Normal,0.5393
AFIB,Normal,0.5273
AFIB,Normal,0.5216
AFIB,Normal,0.5287
AFIB,Normal,0.5149
AFIB,Normal,0.512
AFIB,Normal,0.5204
AFIB,Normal,0.5158
AFIB,Normal,0.5005
AFIB,Normal,0.5088
AFIB,Normal,0.5046
AFIB,Normal,0.5065
AFIB,Normal,0.5205
AFIB,Normal,0.519
AFIB,Normal,0.5106
AFIB,Normal,0.5117
AFIB,Normal,0.5087
AFIB,Normal,0.5101
AFIB,Normal,0.516
AFIB,Normal,0.5108
AFIB,Normal,0.5225
AFIB,Normal,0.522
AFIB,Normal,0.5126
AFIB,Normal,0.5044
AFIB,Normal,0.519
AFIB,Normal,0.5152
AFIB,Normal,0.5151
AFIB,Normal,0.5446
AFIB,Normal,0.5261
AFIB,Normal,0.5374
AFIB,Normal,0.533
AFIB,Normal,0.5281
AFIB,Normal,0.518
AFIB,Normal,0.5376
AFIB,Normal,0.5233
AFIB,Normal,0.5156
AFIB,Normal,0.5137
AFIB,Normal,0.5068
AFIB,Normal,0.5301
AFIB,Normal,0.554
AFIB,Normal,0.5282
AFIB,Normal,0.5055
AFIB,Normal,0.524
AFIB,Normal,0.516
AFIB,Normal,0.5006
AFIB,Normal,0.5508
AFIB,Normal,0.5458
AFIB,Normal,0.5408
AFIB,Normal,0.5133
AFIB,Normal,0.5214
AFIB,Normal,0.5366
AFIB,Normal,0.5108
AFIB,Normal,0.5409
AFIB,Normal,0.5316
AFIB,Normal,0.5303
AFIB,Normal,0.54
AFIB,Normal,0.5366
AFIB,Normal,0.537
AFIB,Normal,0.5346
AFIB,Normal,0.5263
AFIB,Normal,0.5351
AFIB,Normal,0.5798
AFIB,Normal,0.5491
AFIB,Normal,0.5599
AFIB,Normal,0.5844
AFIB,Normal,0.5475
AFIB,Normal,0.5236
AFIB,Normal,0.521
AFIB,Normal,0.5009
AFIB,Normal,0.5347
AFIB,Normal,0.5181
AFIB,Normal,0.502
AFIB,Normal,0.5016
AFIB,Normal,0.5105
AFIB,Normal,0.525
AFIB,Normal,0.5522
AFIB,Normal,0.5199
AFIB,Normal,0.501
AFIB,Normal,0.5421
AFIB,Normal,0.5875
AFIB,Normal,0.5721
AFIB,Normal,0.5817
AFIB,Normal,0.5084
AFIB,Normal,0.5036
AFIB,Normal,0.5121
AFIB,Normal,0.5025
AFIB,Normal,0.5217
AFIB,Normal,0.518
AFIB,Normal,0.5187
AFIB,Normal,0.5043
AFIB,Normal,0.5089
AFIB,Normal,0.5156
AFIB,Normal,0.5057
AFIB,Normal,0.5144
AFIB,Normal,0.5152
AFIB,Normal,0.5223
AFIB,Normal,0.5215
AFIB,Normal,0.5224
AFIB,Normal,0.5283
AFIB,Normal,0.5337
AFIB,Normal,0.5038
AFIB,Normal,0.5106
AFIB,Normal,0.546
AFIB,Normal,0.5568
AFIB,Normal,0.515
AFIB,Normal,0.5285
AFIB,Normal,0.5148
AFIB,Normal,0.5039
AFIB,Normal,0.5473
AFIB,Normal,0.5195
AFIB,Normal,0.5264
AFIB,Normal,0.5231
AFIB,Normal,0.539
AFIB,Normal,0.5178
AFIB,Normal,0.5336
AFIB,Normal,0.5005
AFIB,Normal,0.5423
AFIB,Normal,0.512
AFIB,Normal,0.5593
AFIB,Normal,0.5561
AFIB,Normal,0.5007
AFIB,Normal,0.5055
AFIB,Normal,0.5189
AFIB,Normal,0.5071
AFIB,Normal,0.5153
AFIB,Normal,0.53
AFIB,Normal,0.5113
AFIB,Normal,0.5376
AFIB,Normal,0.5017
AFIB,Normal,0.5161
AFIB,Normal,0.5375
AFIB,Normal,0.5212
AFIB,Normal,0.5212
AFIB,Normal,0.536
AFIB,Normal,0.5165
AFIB,Normal,0.5225
AFIB,Normal,0.5353
AFIB,Normal,0.5032
AFIB,Normal,0.5157
AFIB,Normal,0.5172
AFIB,Normal,0.5263
AFIB,Normal,0.5175
AFIB,Normal,0.5121
AFIB,Normal,0.5056
AFIB,Normal,0.5027
AFIB,Normal,0.5118
AFIB,Normal,0.5173
AFIB,Normal,0.5242
AFIB,Normal,0.5124
AFIB,Normal,0.5071
AFIB,Normal,0.5037
AFIB,Normal,0.5112
AFIB,Normal,0.5051
AFIB,Normal,0.512
AFIB,Normal,0.5065
AFIB,Normal,0.5212
AFIB,Normal,0.5007
AFIB,Normal,0.5144
AFIB,Normal,0.5248
AFIB,Normal,0.5182
AFIB,Normal,0.5278
AFIB,Normal,0.5212
AFIB,Normal,0.5319
AFIB,Normal,0.5275
AFIB,Normal,0.5096
AFIB,Normal,0.5256
AFIB,Normal,0.5068
AFIB,Normal,0.504
AFIB,Normal,0.5133
AFIB,Normal,0.5243
AFIB,Normal,0.5281
AFIB,Normal,0.5074
AFIB,Normal,0.5229
AFIB,Normal,0.5271
AFIB,Normal,0.5003
AFIB,Normal,0.5235
AFIB,Normal,0.5365
AFIB,Normal,0.527
AFIB,Normal,0.5192
AFIB,Normal,0.5191
AFIB,Normal,0.5139
AFIB,Normal,0.5055
AFIB,Normal,0.5131
AFIB,Normal,0.5034
AFIB,Normal,0.5131
AFIB,Normal,0.516
AFIB,Normal,0.5007
AFIB,Normal,0.5351
AFIB,Normal,0.5189
AFIB,Normal,0.5198
AFIB,Normal,0.525
AFIB,Normal,0.5109
AFIB,Normal,0.5003
AFIB,Normal,0.5148
AFIB,Normal,0.5132
AFIB,Normal,0.5212
AFIB,Normal,0.5328
AFIB,Normal,0.5455
AFIB,Normal,0.5212
AFIB,Normal,0.524
AFIB,Normal,0.5319
AFIB,Normal,0.5116
AFIB,Normal,0.5166
AFIB,Normal,0.5237
AFIB,Normal,0.5409
AFIB,Normal,0.5242
AFIB,Normal,0.5313
AFIB,Normal,0.5271
AFIB,Normal,0.508
AFIB,Normal,0.5171
AFIB,Normal,0.5186
AFIB,Normal,0.5107
AFIB,Normal,0.5166
AFIB,Normal,0.5249
AFIB,Normal,0.5208
AFIB,Normal,0.5165
AFIB,Normal,0.5242
AFIB,Normal,0.5419
AFIB,Normal,0.524
AFIB,Normal,0.5291
AFIB,Normal,0.5136
AFIB,Normal,0.538
AFIB,Normal,0.5364
AFIB,Normal,0.5194
AFIB,Normal,0.5136
AFIB,Normal,0.5033
AFIB,Normal,0.5145
AFIB,Normal,0.5305
AFIB,Normal,0.526
AFIB,Normal,0.5123
AFIB,Normal,0.5371
AFIB,Normal,0.5145
AFIB,Normal,0.5258
AFIB,Normal,0.5223
AFIB,Normal,0.5066
AFIB,Normal,0.5097
AFIB,Normal,0.5169
AFIB,Normal,0.5186
AFIB,Normal,0.5056
AFIB,Normal,0.5103
AFIB,Normal,0.5457
AFIB,Normal,0.5467
AFIB,Normal,0.5167
AFIB,Normal,0.5044
AFIB,Normal,0.5036
AFIB,Normal,0.51
AFIB,Normal,0.5171
AFIB,Normal,0.5071
AFIB,Normal,0.5054
AFIB,Normal,0.5117
AFIB,Normal,0.5036
AFIB,Normal,0.5022
AFIB,Normal,0.5196
AFIB,Normal,0.5294
AFIB,Normal,0.524
AFIB,Normal,0.5193
AFIB,Normal,0.5369
AFIB,Normal,0.5142
AFIB,Normal,0.5105
AFIB,Normal,0.5074
AFIB,Normal,0.5184
AFIB,Normal,0.5202
AFIB,Normal,0.5179
AFIB,Normal,0.5156
AFIB,Normal,0.5589
AFIB,Normal,0.5361
AFIB,Normal,0.5154
AFIB,Normal,0.5154
AFIB,Normal,0.5112
AFIB,Normal,0.5048
AFIB,Normal,0.513
AFIB,Normal,0.5244
AFIB,Normal,0.5245
AFIB,Normal,0.5174
AFIB,Normal,0.506
AFIB,Normal,0.5222
AFIB,Normal,0.5117
AFIB,Normal,0.5067
AFIB,Normal,0.5078
AFIB,Normal,0.5015
AFIB,Normal,0.572
AFIB,Normal,0.5346
AFIB,Normal,0.5079
AFIB,Normal,0.5664
AFIB,Normal,0.5595
Normal,AFIB,0.5063
AFIB,Normal,0.5184
AFIB,Normal,0.5164
AFIB,Normal,0.5169
AFIB,Normal,0.5197
AFIB,Normal,0.5108
AFIB,Normal,0.5408
AFIB,Normal,0.5004
AFIB,Normal,0.5107
AFIB,Normal,0.5209
AFIB,Normal,0.5035
AFIB,Normal,0.5173
AFIB,Normal,0.5311
AFIB,Normal,0.5286
AFIB,Normal,0.5254
AFIB,Normal,0.5181
AFIB,Normal,0.5059
AFIB,Normal,0.5321
AFIB,Normal,0.5189
AFIB,Normal,0.504
AFIB,Normal,0.5492
AFIB,Normal,0.5371
AFIB,Normal,0.5047
AFIB,Normal,0.5573
AFIB,Normal,0.5263
AFIB,Normal,0.529
AFIB,Normal,0.5307
AFIB,Normal,0.5361
AFIB,Normal,0.5332
AFIB,Normal,0.5236
AFIB,Normal,0.5268
AFIB,Normal,0.5503
AFIB,Normal,0.5309
AFIB,Normal,0.5217
AFIB,Normal,0.5226
AFIB,Normal,0.5025
AFIB,Normal,0.5045
AFIB,Normal,0.5315
AFIB,Normal,0.5408
AFIB,Normal,0.5278
AFIB,Normal,0.5111
AFIB,Normal,0.5493
AFIB,Normal,0.5196
AFIB,Normal,0.5426
AFIB,Normal,0.5304
AFIB,Normal,0.5126
AFIB,Normal,0.5241
AFIB,Normal,0.5274
AFIB,Normal,0.5061
AFIB,Normal,0.5479
AFIB,Normal,0.5584
AFIB,Normal,0.5671
AFIB,Normal,0.5398
Normal,AFIB,0.5193
AFIB,Normal,0.5206
AFIB,Normal,0.524
AFIB,Normal,0.5265
AFIB,Normal,0.5267
AFIB,Normal,0.5076
AFIB,Normal,0.5042
AFIB,Normal,0.5253
AFIB,Normal,0.525
AFIB,Normal,0.5444
AFIB,Normal,0.5105
AFIB,Normal,0.509
AFIB,Normal,0.5073
AFIB,Normal,0.5142
AFIB,Normal,0.5318
AFIB,Normal,0.5311
AFIB,Normal,0.5284
AFIB,Normal,0.5237
AFIB,Normal,0.5166
AFIB,Normal,0.5247
AFIB,Normal,0.5016
AFIB,Normal,0.5029
AFIB,Normal,0.5502
AFIB,Normal,0.5648
AFIB,Normal,0.5588
AFIB,Normal,0.5502
AFIB,Normal,0.5643
AFIB,Normal,0.5216
AFIB,Normal,0.5048
AFIB,Normal,0.5344
AFIB,Normal,0.5206
AFIB,Normal,0.5371
AFIB,Normal,0.5245
AFIB,Normal,0.5164
AFIB,Normal,0.5132
AFIB,Normal,0.5201
AFIB,Normal,0.5012
AFIB,Normal,0.5266
AFIB,Normal,0.5371
AFIB,Normal,0.5224
AFIB,Normal,0.5025
AFIB,Normal,0.5301
AFIB,Normal,0.531
AFIB,Normal,0.5015
AFIB,Normal,0.5336
AFIB,Normal,0.5174
AFIB,Normal,0.5261
AFIB,Normal,0.5334
AFIB,Normal,0.5238
AFIB,Normal,0.5113
AFIB,Normal,0.5062
AFIB,Normal,0.5304
AFIB,Normal,0.5253
AFIB,Normal,0.5172
AFIB,Normal,0.5265
AFIB,Normal,0.5278
AFIB,Normal,0.5043
AFIB,Normal,0.5144
AFIB,Normal,0.5108
AFIB,Normal,0.5116
AFIB,Normal,0.5426
AFIB,Normal,0.5335
AFIB,Normal,0.5011
AFIB,Normal,0.5202
AFIB,Normal,0.5133
AFIB,Normal,0.5241
AFIB,Normal,0.5216
AFIB,Normal,0.5125
AFIB,Normal,0.5287
AFIB,Normal,0.5007
AFIB,Normal,0.5031
AFIB,Normal,0.5042
AFIB,Normal,0.5103
AFIB,Normal,0.5488
AFIB,Normal,0.5409
AFIB,Normal,0.528
Normal,AFIB,0.556
Normal,AFIB,0.5829
Normal,AFIB,0.5492
Normal,AFIB,0.5033
Normal,AFIB,0.5105
Normal,AFIB,0.5144
AFIB,Normal,0.5379
AFIB,Normal,0.5341
AFIB,Normal,0.5166
AFIB,Normal,0.5388
AFIB,Normal,0.549
AFIB,Normal,0.5422
AFIB,Normal,0.516
AFIB,Normal,0.5077
AFIB,Normal,0.5061
AFIB,Normal,0.5058
AFIB,Normal,0.5138
AFIB,Normal,0.5003
AFIB,Normal,0.5104
AFIB,Normal,0.5471
AFIB,Normal,0.5449
AFIB,Normal,0.5661
AFIB,Normal,0.5299
AFIB,Normal,0.5267
AFIB,Normal,0.5351
AFIB,Normal,0.5658
AFIB,Normal,0.5799
AFIB,Normal,0.5803
AFIB,Normal,0.5123
AFIB,Normal,0.5265
AFIB,Normal,0.5419
AFIB,Normal,0.5204
AFIB,Normal,0.5058
AFIB,Normal,0.5265
AFIB,Normal,0.5346
AFIB,Normal,0.5333
Normal,AFIB,0.504
Normal,AFIB,0.5123
Normal,AFIB,0.5018
AFIB,Normal,0.6379
AFIB,Normal,0.5158
AFIB,Normal,0.6356
AFIB,Normal,0.5568
AFIB,Normal,0.5213
AFIB,Normal,0.5469
AFIB,Normal,0.5833
AFIB,Normal,0.5969
AFIB,Normal,0.5196
AFIB,Normal,0.5176
AFIB,Normal,0.5094
AFIB,Normal,0.5934
AFIB,Normal,0.5425
AFIB,Normal,0.5386
AFIB,Normal,0.5096
AFIB,Normal,0.5538
AFIB,Normal,0.5035
AFIB,Normal,0.5193
AFIB,Normal,0.5217
AFIB,Normal,0.5547
